HouseID,Address,Street,kilowattsPerHourPerMonth,gallonsPerDayPerHouse
20640,5709 STEARNS HILL ROAD,STEARNS HILL ROAD,622,88
20674,5710 STEARNS HILL ROAD,STEARNS HILL ROAD,571,65
20633,5711 STEARNS HILL ROAD,STEARNS HILL ROAD,572,281
20638,5712 STEARNS HILL ROAD,STEARNS HILL ROAD,654,258
20435,5801 STEARNS HILL ROAD,STEARNS HILL ROAD,569,267
20305,5802 STEARNS HILL ROAD,STEARNS HILL ROAD,654,286
20436,5803 STEARNS HILL ROAD,STEARNS HILL ROAD,666,173
20234,5804 STEARNS HILL ROAD,STEARNS HILL ROAD,677,118
20171,5805 STEARNS HILL ROAD,STEARNS HILL ROAD,661,67
20169,5806 STEARNS HILL ROAD,STEARNS HILL ROAD,663,288
20170,5807 STEARNS HILL ROAD,STEARNS HILL ROAD,585,225
20172,5808 STEARNS HILL ROAD,STEARNS HILL ROAD,692,172
20235,5809 STEARNS HILL ROAD,STEARNS HILL ROAD,630,94
20232,5810 STEARNS HILL ROAD,STEARNS HILL ROAD,598,268
20233,5848 STEARNS HILL ROAD,STEARNS HILL ROAD,700,260
21307,5901 STEARNS HILL ROAD,STEARNS HILL ROAD,567,260
21304,5902 STEARNS HILL ROAD,STEARNS HILL ROAD,605,143
21303,5903 STEARNS HILL ROAD,STEARNS HILL ROAD,560,295
21306,5904 STEARNS HILL ROAD,STEARNS HILL ROAD,699,90
21308,5905 STEARNS HILL ROAD,STEARNS HILL ROAD,685,295
21305,5906 STEARNS HILL ROAD,STEARNS HILL ROAD,635,71
21295,6001 STEARNS HILL ROAD,STEARNS HILL ROAD,552,263
21299,6002 STEARNS HILL ROAD,STEARNS HILL ROAD,588,118
21298,6003 STEARNS HILL ROAD,STEARNS HILL ROAD,604,117
21296,6004 STEARNS HILL ROAD,STEARNS HILL ROAD,680,273
21297,6005 STEARNS HILL ROAD,STEARNS HILL ROAD,557,214
21300,6006 STEARNS HILL ROAD,STEARNS HILL ROAD,656,284
21639,601 STEARNS HILL ROAD,STEARNS HILL ROAD,645,209
21521,602 STEARNS HILL ROAD,STEARNS HILL ROAD,600,173
21518,603 STEARNS HILL ROAD,STEARNS HILL ROAD,630,112
21519,604 STEARNS HILL ROAD,STEARNS HILL ROAD,598,264
21522,605 STEARNS HILL ROAD,STEARNS HILL ROAD,642,134
21523,606 STEARNS HILL ROAD,STEARNS HILL ROAD,670,169
21638,607 STEARNS HILL ROAD,STEARNS HILL ROAD,645,258
21517,608 STEARNS HILL ROAD,STEARNS HILL ROAD,633,117
21520,609 STEARNS HILL ROAD,STEARNS HILL ROAD,567,215
21237,6101 STEARNS HILL ROAD,STEARNS HILL ROAD,573,288
21238,6102 STEARNS HILL ROAD,STEARNS HILL ROAD,654,103
21236,6103 STEARNS HILL ROAD,STEARNS HILL ROAD,688,218
21240,6104 STEARNS HILL ROAD,STEARNS HILL ROAD,658,67
21242,6105 STEARNS HILL ROAD,STEARNS HILL ROAD,620,107
21244,6106 STEARNS HILL ROAD,STEARNS HILL ROAD,689,294
21235,6107 STEARNS HILL ROAD,STEARNS HILL ROAD,673,245
21130,6108 STEARNS HILL ROAD,STEARNS HILL ROAD,667,143
21241,6109 STEARNS HILL ROAD,STEARNS HILL ROAD,692,296
21243,6110 STEARNS HILL ROAD,STEARNS HILL ROAD,583,84
21128,6111 STEARNS HILL ROAD,STEARNS HILL ROAD,609,251
21221,6112 STEARNS HILL ROAD,STEARNS HILL ROAD,665,182
21129,6113 STEARNS HILL ROAD,STEARNS HILL ROAD,675,204
21239,6114 STEARNS HILL ROAD,STEARNS HILL ROAD,572,62
21222,6115 STEARNS HILL ROAD,STEARNS HILL ROAD,676,268
21155,6201 STEARNS HILL ROAD,STEARNS HILL ROAD,683,218
21153,6202 STEARNS HILL ROAD,STEARNS HILL ROAD,602,62
21160,6203 STEARNS HILL ROAD,STEARNS HILL ROAD,592,202
21157,6204 STEARNS HILL ROAD,STEARNS HILL ROAD,642,274
21151,6205 STEARNS HILL ROAD,STEARNS HILL ROAD,561,194
21152,6206 STEARNS HILL ROAD,STEARNS HILL ROAD,649,183
21159,6207 STEARNS HILL ROAD,STEARNS HILL ROAD,576,254
21150,6208 STEARNS HILL ROAD,STEARNS HILL ROAD,625,217
21158,6209 STEARNS HILL ROAD,STEARNS HILL ROAD,684,70
21154,6210 STEARNS HILL ROAD,STEARNS HILL ROAD,597,220
21156,6211 STEARNS HILL ROAD,STEARNS HILL ROAD,623,228
21161,6212 STEARNS HILL ROAD,STEARNS HILL ROAD,554,279
20819,628 STEARNS HILL ROAD,STEARNS HILL ROAD,642,66
21774,701 STEARNS HILL ROAD,STEARNS HILL ROAD,640,98
21777,702 STEARNS HILL ROAD,STEARNS HILL ROAD,618,263
21776,703 STEARNS HILL ROAD,STEARNS HILL ROAD,586,144
21775,704 STEARNS HILL ROAD,STEARNS HILL ROAD,655,291
21773,705 STEARNS HILL ROAD,STEARNS HILL ROAD,631,70
21772,706 STEARNS HILL ROAD,STEARNS HILL ROAD,595,242
21864,801 STEARNS HILL ROAD,STEARNS HILL ROAD,652,63
21863,802 STEARNS HILL ROAD,STEARNS HILL ROAD,647,122
21750,803 STEARNS HILL ROAD,STEARNS HILL ROAD,661,132
21861,804 STEARNS HILL ROAD,STEARNS HILL ROAD,577,276
21751,805 STEARNS HILL ROAD,STEARNS HILL ROAD,665,291
21862,806 STEARNS HILL ROAD,STEARNS HILL ROAD,567,103
21416,901 STEARNS HILL ROAD,STEARNS HILL ROAD,592,97
21417,902 STEARNS HILL ROAD,STEARNS HILL ROAD,644,153
21420,903 STEARNS HILL ROAD,STEARNS HILL ROAD,621,273
21418,904 STEARNS HILL ROAD,STEARNS HILL ROAD,682,138
21421,905 STEARNS HILL ROAD,STEARNS HILL ROAD,646,263
21419,906 STEARNS HILL ROAD,STEARNS HILL ROAD,616,157
4513,10 STEARNS STREET,STEARNS STREET,675,92
5120,12 STEARNS STREET,STEARNS STREET,652,231
5118,14 STEARNS STREET,STEARNS STREET,681,150
3873,16 STEARNS STREET,STEARNS STREET,651,212
3239,18 STEARNS STREET,STEARNS STREET,700,247
3228,20 STEARNS STREET,STEARNS STREET,699,221
3279,22 STEARNS STREET,STEARNS STREET,609,168
5333,38 STEARNS STREET,STEARNS STREET,594,136
5481,43 STEARNS STREET,STEARNS STREET,614,269
5125,47 STEARNS STREET,STEARNS STREET,670,194
5127,49 STEARNS STREET,STEARNS STREET,565,289
5103,54 STEARNS STREET,STEARNS STREET,600,206
5437,57 STEARNS STREET,STEARNS STREET,644,247
4515,8 STEARNS STREET,STEARNS STREET,580,162
12044,10 STERLING ROAD,STERLING ROAD,621,152
12110,13 STERLING ROAD,STERLING ROAD,575,184
12095,16 STERLING ROAD,STERLING ROAD,620,105
11703,17 STERLING ROAD,STERLING ROAD,699,248
12113,20 STERLING ROAD,STERLING ROAD,628,72
12231,21 STERLING ROAD,STERLING ROAD,639,238
12845,24 STERLING ROAD,STERLING ROAD,589,96
12072,25 STERLING ROAD,STERLING ROAD,668,156
11133,26 STERLING ROAD,STERLING ROAD,604,167
11132,28 STERLING ROAD,STERLING ROAD,587,105
12449,29 STERLING ROAD,STERLING ROAD,600,85
11211,30 STERLING ROAD,STERLING ROAD,609,224
11412,38 STERLING ROAD,STERLING ROAD,575,287
12065,39 STERLING ROAD,STERLING ROAD,563,141
11413,40 STERLING ROAD,STERLING ROAD,609,229
12397,41 STERLING ROAD,STERLING ROAD,613,106
12509,42 STERLING ROAD,STERLING ROAD,634,62
12352,43 STERLING ROAD,STERLING ROAD,680,65
12324,45 STERLING ROAD,STERLING ROAD,652,278
12390,48 STERLING ROAD,STERLING ROAD,559,290
11792,5 STERLING ROAD,STERLING ROAD,682,202
12161,50 STERLING ROAD,STERLING ROAD,569,72
12006,9 STERLING ROAD,STERLING ROAD,642,89
10967,51 STONE ROAD,STONE ROAD,594,250
8705,52 STONE ROAD,STONE ROAD,616,211
8893,55 STONE ROAD,STONE ROAD,693,206
10810,60 STONE ROAD,STONE ROAD,579,264
10627,61 STONE ROAD,STONE ROAD,632,178
10696,65 STONE ROAD,STONE ROAD,652,67
9172,70 STONE ROAD,STONE ROAD,690,152
9226,71 STONE ROAD,STONE ROAD,635,234
8836,75 STONE ROAD,STONE ROAD,675,251
8968,76 STONE ROAD,STONE ROAD,671,104
11660,81 STONE ROAD,STONE ROAD,679,276
11039,85 STONE ROAD,STONE ROAD,698,174
10688,91 STONE ROAD,STONE ROAD,682,214
11020,100 STOW STREET,STOW STREET,613,115
9244,101 STOW STREET,STOW STREET,681,260
10781,102 STOW STREET,STOW STREET,663,207
11067,104 STOW STREET,STOW STREET,588,125
11066,106 STOW STREET,STOW STREET,612,103
10621,109 STOW STREET,STOW STREET,688,290
10710,115 STOW STREET,STOW STREET,560,183
9196,116 STOW STREET,STOW STREET,664,232
8707,134 STOW STREET,STOW STREET,634,204
9958,19 STOW STREET,STOW STREET,574,135
9600,31 STOW STREET,STOW STREET,617,125
10171,39 STOW STREET,STOW STREET,564,197
9752,47 STOW STREET,STOW STREET,590,115
7855,50 STOW STREET,STOW STREET,650,209
9582,55 STOW STREET,STOW STREET,571,167
10044,56 STOW STREET,STOW STREET,654,117
8976,61 STOW STREET,STOW STREET,639,142
9206,66 STOW STREET,STOW STREET,604,220
9393,69 STOW STREET,STOW STREET,663,188
9902,70 STOW STREET,STOW STREET,639,291
9370,74 STOW STREET,STOW STREET,576,235
9119,78 STOW STREET,STOW STREET,581,160
9215,81 STOW STREET,STOW STREET,578,163
9057,86 STOW STREET,STOW STREET,603,89
10962,91 STOW STREET,STOW STREET,644,191
8858,92 STOW STREET,STOW STREET,692,126
9446,98 STOW STREET,STOW STREET,591,233
11072,11 STRATTON TERRACE,STRATTON TERRACE,674,86
10515,17 STRATTON TERRACE,STRATTON TERRACE,602,253
14260,13 SUMMER AVENUE,SUMMER AVENUE,630,138
12623,16 SUMMER AVENUE,SUMMER AVENUE,678,275
14184,17 SUMMER AVENUE,SUMMER AVENUE,573,91
14024,21 SUMMER AVENUE,SUMMER AVENUE,629,89
13859,22 SUMMER AVENUE,SUMMER AVENUE,562,185
14016,23 SUMMER AVENUE,SUMMER AVENUE,666,60
14017,25 SUMMER AVENUE,SUMMER AVENUE,641,83
14517,117 SUMMER STREET,SUMMER STREET,585,194
12073,12 SUMMER STREET,SUMMER STREET,655,260
14325,121 SUMMER STREET,SUMMER STREET,605,193
14274,122 SUMMER STREET,SUMMER STREET,563,84
14323,123 SUMMER STREET,SUMMER STREET,691,196
12650,126 SUMMER STREET,SUMMER STREET,608,80
14502,127 SUMMER STREET,SUMMER STREET,647,134
12649,128 SUMMER STREET,SUMMER STREET,572,153
13832,129 SUMMER STREET,SUMMER STREET,628,88
14513,130 SUMMER STREET,SUMMER STREET,692,216
12604,131 SUMMER STREET,SUMMER STREET,573,141
14514,132 SUMMER STREET,SUMMER STREET,564,184
12605,133 SUMMER STREET,SUMMER STREET,553,89
12760,134 SUMMER STREET,SUMMER STREET,575,142
14289,135 SUMMER STREET,SUMMER STREET,697,277
12761,136 SUMMER STREET,SUMMER STREET,595,177
14287,137 SUMMER STREET,SUMMER STREET,567,89
14322,144 SUMMER STREET,SUMMER STREET,619,80
12640,147 SUMMER STREET,SUMMER STREET,651,245
12308,15 SUMMER STREET,SUMMER STREET,591,126
14487,155 SUMMER STREET,SUMMER STREET,634,74
14486,157 SUMMER STREET,SUMMER STREET,622,258
14458,159 SUMMER STREET,SUMMER STREET,669,132
14280,162 SUMMER STREET,SUMMER STREET,578,237
14464,163 SUMMER STREET,SUMMER STREET,574,111
14465,165 SUMMER STREET,SUMMER STREET,668,279
12710,172 SUMMER STREET,SUMMER STREET,568,149
14380,173 SUMMER STREET,SUMMER STREET,612,277
14379,175 SUMMER STREET,SUMMER STREET,620,153
12713,176 SUMMER STREET,SUMMER STREET,685,253
12490,177 SUMMER STREET,SUMMER STREET,649,192
13734,179 SUMMER STREET,SUMMER STREET,699,223
12157,25 SUMMER STREET,SUMMER STREET,658,172
12455,37 SUMMER STREET,SUMMER STREET,614,226
11924,42 SUMMER STREET,SUMMER STREET,653,254
12407,44 SUMMER STREET,SUMMER STREET,686,166
12408,46 SUMMER STREET,SUMMER STREET,581,256
12457,47 SUMMER STREET,SUMMER STREET,557,183
12361,54 SUMMER STREET,SUMMER STREET,700,129
12441,56 SUMMER STREET,SUMMER STREET,649,182
12555,58 SUMMER STREET,SUMMER STREET,651,167
12554,60 SUMMER STREET,SUMMER STREET,650,265
12199,78 SUMMER STREET,SUMMER STREET,633,86
14236,81 SUMMER STREET,SUMMER STREET,592,109
12669,87 SUMMER STREET,SUMMER STREET,585,273
14431,91 SUMMER STREET,SUMMER STREET,555,102
14455,95 SUMMER STREET,SUMMER STREET,585,223
12467,99 SUMMER STREET,SUMMER STREET,554,233
7663,17 SUMMIT AVENUE,SUMMIT AVENUE,683,92
7589,21 SUMMIT AVENUE,SUMMIT AVENUE,635,145
7238,22 SUMMIT AVENUE,SUMMIT AVENUE,571,101
7773,25 SUMMIT AVENUE,SUMMIT AVENUE,682,102
7682,29 SUMMIT AVENUE,SUMMIT AVENUE,582,244
7861,33 SUMMIT AVENUE,SUMMIT AVENUE,634,195
8193,76 SUMMIT AVENUE,SUMMIT AVENUE,673,119
8001,84 SUMMIT AVENUE,SUMMIT AVENUE,657,151
5725,90 SUMMIT AVENUE,SUMMIT AVENUE,687,164
15039,100 SUMMIT STREET,SUMMIT STREET,562,282
15116,104 SUMMIT STREET,SUMMIT STREET,559,175
14716,108 SUMMIT STREET,SUMMIT STREET,679,91
14715,112 SUMMIT STREET,SUMMIT STREET,672,148
14676,115 SUMMIT STREET,SUMMIT STREET,683,216
15078,118 SUMMIT STREET,SUMMIT STREET,614,83
14668,120 SUMMIT STREET,SUMMIT STREET,688,198
14570,121 SUMMIT STREET,SUMMIT STREET,613,141
14842,123 SUMMIT STREET,SUMMIT STREET,684,251
14649,124 SUMMIT STREET,SUMMIT STREET,635,196
15225,13 SUMMIT STREET,SUMMIT STREET,683,225
15227,15 SUMMIT STREET,SUMMIT STREET,571,300
14762,17 SUMMIT STREET,SUMMIT STREET,673,87
14689,25 SUMMIT STREET,SUMMIT STREET,681,103
14743,30 SUMMIT STREET,SUMMIT STREET,650,124
14796,35 SUMMIT STREET,SUMMIT STREET,670,161
15113,36 SUMMIT STREET,SUMMIT STREET,693,213
14712,37 SUMMIT STREET,SUMMIT STREET,671,184
14698,40 SUMMIT STREET,SUMMIT STREET,568,216
14611,41 SUMMIT STREET,SUMMIT STREET,617,180
14737,5 SUMMIT STREET,SUMMIT STREET,588,278
14766,50 SUMMIT STREET,SUMMIT STREET,579,197
15223,51 SUMMIT STREET,SUMMIT STREET,591,190
14555,52 SUMMIT STREET,SUMMIT STREET,646,199
14652,56 SUMMIT STREET,SUMMIT STREET,655,249
14564,59 SUMMIT STREET,SUMMIT STREET,582,119
15916,6 SUMMIT STREET,SUMMIT STREET,686,101
15063,63 SUMMIT STREET,SUMMIT STREET,676,182
14855,67 SUMMIT STREET,SUMMIT STREET,638,207
15060,68 SUMMIT STREET,SUMMIT STREET,674,291
15162,72 SUMMIT STREET,SUMMIT STREET,607,95
14675,73 SUMMIT STREET,SUMMIT STREET,631,137
14714,76 SUMMIT STREET,SUMMIT STREET,646,255
14552,77 SUMMIT STREET,SUMMIT STREET,628,126
14581,77A SUMMIT STREET,SUMMIT STREET,626,237
14740,80 SUMMIT STREET,SUMMIT STREET,582,211
14604,85 SUMMIT STREET,SUMMIT STREET,644,91
14803,86 SUMMIT STREET,SUMMIT STREET,633,240
15132,9 SUMMIT STREET,SUMMIT STREET,552,297
15206,90 SUMMIT STREET,SUMMIT STREET,681,99
14616,91 SUMMIT STREET,SUMMIT STREET,631,101
14615,95 SUMMIT STREET,SUMMIT STREET,663,256
15088,96 SUMMIT STREET,SUMMIT STREET,695,72
8331,10 SUN STREET,SUN STREET,635,263
4679,12 SUN STREET,SUN STREET,646,73
5939,13 SUN STREET,SUN STREET,588,300
4464,22 SUN STREET,SUN STREET,600,110
8045,30 SUN STREET,SUN STREET,631,100
4678,33 SUN STREET,SUN STREET,623,218
6613,50 SUN STREET,SUN STREET,676,205
7056,54 SUN STREET,SUN STREET,684,208
5994,8 SUN STREET,SUN STREET,617,103
1772,105 SUNNYSIDE STREET,SUNNYSIDE STREET,566,257
418,15 SUNNYSIDE STREET,SUNNYSIDE STREET,692,201
654,39 SUNNYSIDE STREET,SUNNYSIDE STREET,637,282
1597,75 SUNNYSIDE STREET,SUNNYSIDE STREET,664,85
775,9 SUNNYSIDE STREET,SUNNYSIDE STREET,645,206
14344,11 SUNSET ROAD,SUNSET ROAD,644,70
14396,12 SUNSET ROAD,SUNSET ROAD,634,97
14343,13 SUNSET ROAD,SUNSET ROAD,680,104
14150,15 SUNSET ROAD,SUNSET ROAD,557,286
14151,17 SUNSET ROAD,SUNSET ROAD,633,123
12662,18 SUNSET ROAD,SUNSET ROAD,640,139
13851,21 SUNSET ROAD,SUNSET ROAD,692,205
13953,22 SUNSET ROAD,SUNSET ROAD,629,246
13852,23 SUNSET ROAD,SUNSET ROAD,626,116
14122,25 SUNSET ROAD,SUNSET ROAD,579,127
14123,27 SUNSET ROAD,SUNSET ROAD,560,247
14208,31 SUNSET ROAD,SUNSET ROAD,647,264
14308,5 SUNSET ROAD,SUNSET ROAD,653,119
14309,7 SUNSET ROAD,SUNSET ROAD,621,267
17398,40 SYLVAN ROAD,SYLVAN ROAD,657,173
17703,50 SYLVAN ROAD,SYLVAN ROAD,621,274
17704,60 SYLVAN ROAD,SYLVAN ROAD,626,64
9760,10 TAVERN ROAD,TAVERN ROAD,580,278
9555,15 TAVERN ROAD,TAVERN ROAD,580,109
10086,19 TAVERN ROAD,TAVERN ROAD,647,127
7788,25 TAVERN ROAD,TAVERN ROAD,577,138
7304,33 TAVERN ROAD,TAVERN ROAD,565,275
7567,37 TAVERN ROAD,TAVERN ROAD,622,205
9759,8 TAVERN ROAD,TAVERN ROAD,601,209
4213,100 TAYLOR STREET,TAYLOR STREET,675,239
4538,103 TAYLOR STREET,TAYLOR STREET,569,157
4214,104 TAYLOR STREET,TAYLOR STREET,592,247
4236,104A TAYLOR STREET,TAYLOR STREET,645,190
4539,105 TAYLOR STREET,TAYLOR STREET,564,179
4833,108 TAYLOR STREET,TAYLOR STREET,632,120
4690,109 TAYLOR STREET,TAYLOR STREET,564,124
4834,110 TAYLOR STREET,TAYLOR STREET,557,158
4635,113 TAYLOR STREET,TAYLOR STREET,654,233
3885,114 TAYLOR STREET,TAYLOR STREET,681,277
4807,115 TAYLOR STREET,TAYLOR STREET,622,173
3887,116 TAYLOR STREET,TAYLOR STREET,604,289
4769,117 TAYLOR STREET,TAYLOR STREET,603,161
4770,119 TAYLOR STREET,TAYLOR STREET,589,96
7053,12 TAYLOR STREET,TAYLOR STREET,685,282
4202,122 TAYLOR STREET,TAYLOR STREET,564,110
4403,13 TAYLOR STREET,TAYLOR STREET,688,166
3949,130 TAYLOR STREET,TAYLOR STREET,628,173
4360,134 TAYLOR STREET,TAYLOR STREET,696,96
4361,136 TAYLOR STREET,TAYLOR STREET,676,195
6688,14 TAYLOR STREET,TAYLOR STREET,599,107
6691,16 TAYLOR STREET,TAYLOR STREET,672,144
4401,17 TAYLOR STREET,TAYLOR STREET,687,230
4866,19 TAYLOR STREET,TAYLOR STREET,551,141
6536,20 TAYLOR STREET,TAYLOR STREET,566,283
4865,21 TAYLOR STREET,TAYLOR STREET,603,200
6728,22 TAYLOR STREET,TAYLOR STREET,624,232
4045,23 TAYLOR STREET,TAYLOR STREET,655,164
6761,24 TAYLOR STREET,TAYLOR STREET,589,184
4046,25 TAYLOR STREET,TAYLOR STREET,633,281
6759,26 TAYLOR STREET,TAYLOR STREET,626,192
4086,29 TAYLOR STREET,TAYLOR STREET,668,175
6940,30 TAYLOR STREET,TAYLOR STREET,606,80
6941,32 TAYLOR STREET,TAYLOR STREET,688,140
4289,33 TAYLOR STREET,TAYLOR STREET,695,201
4428,35 TAYLOR STREET,TAYLOR STREET,661,202
4004,37 TAYLOR STREET,TAYLOR STREET,667,253
4005,39 TAYLOR STREET,TAYLOR STREET,585,119
6734,44 TAYLOR STREET,TAYLOR STREET,656,112
6629,50 TAYLOR STREET,TAYLOR STREET,687,272
4040,51 TAYLOR STREET,TAYLOR STREET,593,299
7160,52 TAYLOR STREET,TAYLOR STREET,588,158
4173,55 TAYLOR STREET,TAYLOR STREET,621,144
4174,57 TAYLOR STREET,TAYLOR STREET,640,109
4954,59 TAYLOR STREET,TAYLOR STREET,590,105
4240,60 TAYLOR STREET,TAYLOR STREET,576,168
4219,61 TAYLOR STREET,TAYLOR STREET,583,189
4241,62 TAYLOR STREET,TAYLOR STREET,559,249
4220,63 TAYLOR STREET,TAYLOR STREET,621,62
4095,65 TAYLOR STREET,TAYLOR STREET,694,176
3960,66 TAYLOR STREET,TAYLOR STREET,667,263
4094,67 TAYLOR STREET,TAYLOR STREET,687,158
3957,68 TAYLOR STREET,TAYLOR STREET,631,124
3945,72 TAYLOR STREET,TAYLOR STREET,556,259
4201,73 TAYLOR STREET,TAYLOR STREET,577,271
3943,74 TAYLOR STREET,TAYLOR STREET,618,164
4104,75 TAYLOR STREET,TAYLOR STREET,652,151
4050,77 TAYLOR STREET,TAYLOR STREET,559,91
3985,78 TAYLOR STREET,TAYLOR STREET,561,141
3987,80 TAYLOR STREET,TAYLOR STREET,551,296
4253,81 TAYLOR STREET,TAYLOR STREET,678,125
4334,82 TAYLOR STREET,TAYLOR STREET,651,287
4254,83 TAYLOR STREET,TAYLOR STREET,566,216
4337,84 TAYLOR STREET,TAYLOR STREET,699,278
4335,86 TAYLOR STREET,TAYLOR STREET,675,180
3998,90 TAYLOR STREET,TAYLOR STREET,575,187
4149,92 TAYLOR STREET,TAYLOR STREET,597,232
4088,93 TAYLOR STREET,TAYLOR STREET,624,228
4003,94 TAYLOR STREET,TAYLOR STREET,590,137
4212,96 TAYLOR STREET,TAYLOR STREET,678,217
4028,97 TAYLOR STREET,TAYLOR STREET,560,178
4216,98 TAYLOR STREET,TAYLOR STREET,623,84
3993,99 TAYLOR STREET,TAYLOR STREET,634,260
21314,100 TEMPLE ROAD,TEMPLE ROAD,682,77
20337,103 TEMPLE ROAD,TEMPLE ROAD,675,166
20301,113 TEMPLE ROAD,TEMPLE ROAD,679,228
20109,117 TEMPLE ROAD,TEMPLE ROAD,572,225
20097,124 TEMPLE ROAD,TEMPLE ROAD,636,173
19769,125 TEMPLE ROAD,TEMPLE ROAD,592,289
20085,129 TEMPLE ROAD,TEMPLE ROAD,669,219
20300,130 TEMPLE ROAD,TEMPLE ROAD,611,269
20146,136 TEMPLE ROAD,TEMPLE ROAD,621,167
19761,137 TEMPLE ROAD,TEMPLE ROAD,654,177
20367,14 TEMPLE ROAD,TEMPLE ROAD,667,203
19739,142 TEMPLE ROAD,TEMPLE ROAD,622,91
19953,148 TEMPLE ROAD,TEMPLE ROAD,591,74
20560,15 TEMPLE ROAD,TEMPLE ROAD,550,262
19941,154 TEMPLE ROAD,TEMPLE ROAD,598,168
19947,157 TEMPLE ROAD,TEMPLE ROAD,607,78
19861,162 TEMPLE ROAD,TEMPLE ROAD,661,223
20032,165 TEMPLE ROAD,TEMPLE ROAD,615,169
19924,168 TEMPLE ROAD,TEMPLE ROAD,700,72
19090,174 TEMPLE ROAD,TEMPLE ROAD,626,258
19199,181 TEMPLE ROAD,TEMPLE ROAD,550,157
18906,182 TEMPLE ROAD,TEMPLE ROAD,582,119
18801,186 TEMPLE ROAD,TEMPLE ROAD,693,271
18942,195 TEMPLE ROAD,TEMPLE ROAD,592,264
19063,196 TEMPLE ROAD,TEMPLE ROAD,607,246
20478,20 TEMPLE ROAD,TEMPLE ROAD,613,231
19122,201 TEMPLE ROAD,TEMPLE ROAD,608,184
18779,202 TEMPLE ROAD,TEMPLE ROAD,616,108
18439,207 TEMPLE ROAD,TEMPLE ROAD,573,63
18446,211 TEMPLE ROAD,TEMPLE ROAD,632,277
18612,219 TEMPLE ROAD,TEMPLE ROAD,582,97
18328,224 TEMPLE ROAD,TEMPLE ROAD,592,136
18749,225 TEMPLE ROAD,TEMPLE ROAD,574,170
18578,233 TEMPLE ROAD,TEMPLE ROAD,632,137
18591,234 TEMPLE ROAD,TEMPLE ROAD,582,104
18282,240 TEMPLE ROAD,TEMPLE ROAD,672,64
17884,241 TEMPLE ROAD,TEMPLE ROAD,618,69
18307,246 TEMPLE ROAD,TEMPLE ROAD,556,258
19239,249 TEMPLE ROAD,TEMPLE ROAD,629,267
21763,25 TEMPLE ROAD,TEMPLE ROAD,621,71
18161,252 TEMPLE ROAD,TEMPLE ROAD,604,157
19431,265 TEMPLE ROAD,TEMPLE ROAD,571,101
19489,273 TEMPLE ROAD,TEMPLE ROAD,682,149
19221,277 TEMPLE ROAD,TEMPLE ROAD,687,220
20272,28 TEMPLE ROAD,TEMPLE ROAD,674,103
19427,280 TEMPLE ROAD,TEMPLE ROAD,656,263
19529,289 TEMPLE ROAD,TEMPLE ROAD,576,213
19592,290 TEMPLE ROAD,TEMPLE ROAD,589,200
19235,296 TEMPLE ROAD,TEMPLE ROAD,637,294
20587,32 TEMPLE ROAD,TEMPLE ROAD,570,184
21149,33 TEMPLE ROAD,TEMPLE ROAD,635,256
21105,39 TEMPLE ROAD,TEMPLE ROAD,625,217
21246,48 TEMPLE ROAD,TEMPLE ROAD,625,156
20409,5 TEMPLE ROAD,TEMPLE ROAD,558,103
21624,51 TEMPLE ROAD,TEMPLE ROAD,637,135
21499,56 TEMPLE ROAD,TEMPLE ROAD,629,245
21021,59 TEMPLE ROAD,TEMPLE ROAD,609,118
20317,6 TEMPLE ROAD,TEMPLE ROAD,562,87
21678,62 TEMPLE ROAD,TEMPLE ROAD,691,273
21311,65 TEMPLE ROAD,TEMPLE ROAD,634,245
21676,68 TEMPLE ROAD,TEMPLE ROAD,627,209
21386,73 TEMPLE ROAD,TEMPLE ROAD,633,174
21843,79 TEMPLE ROAD,TEMPLE ROAD,624,77
20392,8 TEMPLE ROAD,TEMPLE ROAD,628,195
21369,80 TEMPLE ROAD,TEMPLE ROAD,585,132
20105,85 TEMPLE ROAD,TEMPLE ROAD,550,186
21301,88 TEMPLE ROAD,TEMPLE ROAD,635,117
20462,89 TEMPLE ROAD,TEMPLE ROAD,592,82
21660,94 TEMPLE ROAD,TEMPLE ROAD,660,158
20609,97 TEMPLE ROAD,TEMPLE ROAD,659,141
11198,14 TENNYSON ROAD,TENNYSON ROAD,600,148
11368,17 TENNYSON ROAD,TENNYSON ROAD,628,208
11902,22 TENNYSON ROAD,TENNYSON ROAD,622,210
11508,6 TENNYSON ROAD,TENNYSON ROAD,683,127
11540,9 TENNYSON ROAD,TENNYSON ROAD,608,65
14975,15 THAYER ROAD,THAYER ROAD,620,260
14877,19 THAYER ROAD,THAYER ROAD,608,268
15014,22 THAYER ROAD,THAYER ROAD,674,138
14886,22A THAYER ROAD,THAYER ROAD,651,228
14940,24 THAYER ROAD,THAYER ROAD,638,211
14908,26 THAYER ROAD,THAYER ROAD,627,177
14986,26C THAYER ROAD,THAYER ROAD,562,148
14979,3 THAYER ROAD,THAYER ROAD,552,63
15273,30 THAYER ROAD,THAYER ROAD,607,79
15276,30B THAYER ROAD,THAYER ROAD,589,152
15272,31 THAYER ROAD,THAYER ROAD,603,239
15315,50 THAYER ROAD,THAYER ROAD,692,207
16134,168 THIRD AVENUE,THIRD AVENUE,649,208
16604,190 THIRD AVENUE,THIRD AVENUE,592,107
16475,214 THIRD AVENUE,THIRD AVENUE,656,76
15451,230 THIRD AVENUE,THIRD AVENUE,631,300
